City ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
338,Bunia,CD,1.5667,30.25,67.24,100,2.15,CD,overcast clouds
339,Xiongzhou,CN,25.1167,114.3,49.95,100,2.82,CN,overcast clouds
340,Adrar,MR,20.5022,-10.0711,60.1,70,12.01,MR,broken clouds
341,Karratha,AU,-20.7377,116.8463,90.86,32,17.87,AU,scattered clouds
342,Santiago De Cuba,CU,20.0247,-75.8219,78.42,40,3.44,CU,scattered clouds
343,Pueblo Bello,CO,8.2041,-76.526,77.5,94,2.17,CO,overcast clouds
344,Vicuna,CL,-30.0319,-70.7081,56.93,1,1.25,CL,clear sky
345,Holt,US,42.6406,-84.5153,29.44,100,11.5,US,overcast clouds
346,Dunda,TZ,-8.1167,34.25,63.91,100,1.88,TZ,overcast clouds
347,Katherine,AU,-14.4667,132.2667,91.72,5,4.61,AU,clear sky
348,Nuevo Progreso,MX,23.1667,-97.95,62.89,100,1.99,MX,overcast clouds
349,Azangaro,PE,-14.9167,-70.2167,42.57,100,5.32,PE,overcast clouds
350,Antalaha,MG,-14.9003,50.2788,73.4,8,4.65,MG,light rain
351,Vangaindrano,MG,-23.35,47.6,73.33,13,2.82,MG,few clouds
352,Afonso Bezerra,BR,-5.4983,-36.5056,77.45,100,7.29,BR,overcast clouds
353,Oriximina,BR,-1.7656,-55.8661,74.26,100,2.35,BR,overcast clouds
354,Cap-Aux-Meules,CA,47.3821,-61.8597,32.05,100,17.27,CA,overcast clouds
355,Ilulissat,GL,69.2167,-51.1,-0.38,100,4.61,GL,overcast clouds
356,Tazmalt,DZ,36.3868,4.3989,45.95,40,3.56,DZ,scattered clouds
357,Eugene,US,44.0521,-123.0867,47.25,100,9.22,US,mist
358,Gwanda,ZW,-20.9333,29.0,65.89,1,1.52,ZW,clear sky
359,Chodavaram,IN,17.8333,82.95,69.64,69,2.46,IN,broken clouds
360,Camacha,PT,33.0833,-16.3333,61.56,20,8.05,PT,few clouds
361,Kijang,KR,35.2442,129.2139,46.13,0,0.74,KR,clear sky
362,Lapua,FI,62.9693,23.0088,29.91,26,7.74,FI,scattered clouds
363,Puqi,CN,29.7167,113.8833,41.94,100,6.02,CN,overcast clouds
364,Stornoway,GB,58.2093,-6.3865,33.76,75,6.91,GB,broken clouds
365,Svetlogorsk,BY,52.6333,29.7333,36.64,100,12.44,BY,overcast clouds
366,Encarnacion,PY,-27.3333,-55.9,86.52,0,1.14,PY,clear sky
367,Toronto,CA,43.7001,-79.4163,33.31,100,14.97,CA,overcast clouds
368,Gizo,SB,-8.103,156.8419,81.52,72,8.05,SB,moderate rain
369,Saldanha,ZA,-33.0117,17.9442,57.25,0,10.87,ZA,clear sky
370,Guanhaes,BR,-18.775,-42.9325,66.02,100,2.46,BR,overcast clouds
371,Darnah,LY,32.767,22.6367,54.79,4,18.66,LY,clear sky
372,Tuatapere,NZ,-46.1333,167.6833,63.82,62,11.14,NZ,broken clouds
373,Pizarro,CO,4.9533,-77.366,75.9,100,4.07,CO,light rain
374,Mgandu,TZ,-5.95,34.1333,59.27,99,3.02,TZ,overcast clouds
375,Streator,US,41.1209,-88.8354,32.23,100,4.0,US,overcast clouds
376,Saint-Pierre,RE,-21.3393,55.4781,74.88,0,8.05,RE,clear sky
377,Murray Bridge,AU,-35.1167,139.2667,80.31,92,11.65,AU,overcast clouds
378,Hede,CN,33.7681,120.2517,46.78,100,8.75,CN,overcast clouds
379,Coahuayana,MX,18.7333,-103.6833,67.35,0,3.85,MX,clear sky
380,Chernolesskoye,RU,44.7156,43.7133,36.23,71,11.99,RU,broken clouds
381,Vanino,RU,49.0869,140.2543,21.25,84,2.39,RU,broken clouds
382,Aswan,EG,24.0934,32.907,48.74,0,10.11,EG,clear sky
383,Mehamn,NO,71.0357,27.8492,26.69,99,10.89,NO,light snow
384,Sept-Iles,CA,50.2001,-66.3821,30.72,100,11.5,CA,overcast clouds
385,Acheng,CN,45.5454,126.977,13.93,100,2.1,CN,snow
386,Port Lincoln,AU,-34.7333,135.8667,67.91,4,13.85,AU,clear sky
387,Tigil,RU,57.8,158.6667,7.86,97,2.57,RU,overcast clouds
388,Egvekinot,RU,66.3167,-179.1667,-22.88,29,4.34,RU,scattered clouds
389,Yar-Sale,RU,66.8333,70.8333,5.13,87,17.07,RU,overcast clouds
390,Sucevita,RO,47.7833,25.7167,35.44,37,6.64,RO,scattered clouds
391,Chunskiy,RU,56.0815,99.6342,-12.05,59,2.21,RU,broken clouds
392,Freeport,US,40.6576,-73.5832,47.01,0,10.36,US,clear sky
393,Obreja,RO,45.4833,22.25,37.9,0,3.49,RO,clear sky
394,Kruisfontein,ZA,-34.0033,24.7314,60.3,0,3.6,ZA,clear sky
395,Lorengau,PG,-2.0226,147.2712,82.45,100,6.76,PG,overcast clouds
396,Poum,NC,-20.2333,164.0167,81.41,100,23.04,NC,overcast clouds
397,Bairiki,KI,1.3292,172.9752,87.8,20,14.97,KI,few clouds
398,Port Hedland,AU,-20.3167,118.5667,93.25,6,16.11,AU,clear sky
399,Kayasula,RU,44.325,45.0,37.78,100,13.56,RU,overcast clouds
400,Jinxiang,CN,27.4327,120.6062,48.06,100,7.25,CN,overcast clouds
401,Saint-Leu,RE,-21.15,55.2833,74.26,8,7.61,RE,clear sky
402,Kenai,US,60.5544,-151.2583,29.03,100,5.75,US,overcast clouds
403,Anadyr,RU,64.75,177.4833,-16.1,0,8.95,RU,clear sky
404,General Pico,AR,-35.6566,-63.7568,65.26,92,10.02,AR,overcast clouds
405,Iki-Burul,RU,45.8208,44.6472,34.14,100,15.68,RU,light snow
406,Masterton,NZ,-40.9597,175.6575,70.36,100,0.4,NZ,light rain
407,Taltal,CL,-25.4,-70.4833,66.47,0,3.85,CL,clear sky
408,Tateyama,JP,34.9833,139.8667,49.1,99,18.48,JP,overcast clouds
409,Kahului,US,20.8947,-156.47,82.42,20,16.11,US,few clouds
410,Krasnoselkup,RU,65.7,82.4667,-10.55,79,10.29,RU,broken clouds
411,Krasnoarmeysk,RU,51.0239,45.6969,32.07,82,12.15,RU,broken clouds
412,Iracoubo,GF,5.4802,-53.2011,75.78,85,9.4,GF,overcast clouds
413,Izvestkovyy,RU,48.9833,131.55,13.5,100,1.95,RU,overcast clouds
414,Ostrovnoy,RU,68.0531,39.5131,24.71,100,17.0,RU,overcast clouds
415,Apollonia,GR,36.9716,24.7231,51.67,0,13.24,GR,clear sky
416,Bayan,CN,46.0833,127.4,16.47,100,9.89,CN,snow
417,Yankton,US,42.8711,-97.3973,48.45,100,19.57,US,light rain
418,Mendeleyevo,RU,56.0333,37.2167,31.78,0,13.42,RU,light snow
419,Moa,CU,20.6569,-74.9403,75.27,3,5.79,CU,clear sky
420,Henties Bay,NA,-22.116,14.2845,70.86,79,8.79,NA,broken clouds
421,Sinnamary,GF,5.3833,-52.95,75.81,78,9.73,GF,broken clouds
422,Willowmore,ZA,-33.2926,23.4895,61.47,3,5.06,ZA,clear sky
423,Cambridge,CA,43.3601,-80.3127,31.37,100,13.8,CA,overcast clouds
424,Kentau,KZ,43.5206,68.5094,36.63,74,8.43,KZ,broken clouds
425,Marawi,PH,7.9986,124.2928,72.64,100,4.25,PH,overcast clouds
426,Le Port,RE,-20.9373,55.2919,75.2,9,5.35,RE,clear sky
427,Faya,SA,18.3851,42.4509,52.32,11,3.38,SA,few clouds
428,Acapulco,MX,16.8634,-99.8901,78.62,0,5.75,MX,clear sky
429,Leshukonskoye,RU,64.8989,45.7622,20.19,100,10.51,RU,overcast clouds
430,Panjakent,TJ,39.4952,67.6093,40.8,100,9.28,TJ,overcast clouds
431,Lobva,RU,59.1854,60.5185,9.01,100,10.33,RU,overcast clouds
432,Stillwater,US,36.1156,-97.0584,52.84,0,4.61,US,clear sky
433,Casablanca,MA,33.5928,-7.6192,60.33,100,4.0,MA,overcast clouds
434,Lakes Entrance,AU,-37.8811,147.981,74.16,8,10.65,AU,clear sky
435,Naze,JP,28.3667,129.4833,59.92,34,8.7,JP,scattered clouds
436,Srednekolymsk,RU,67.45,153.6833,-25.56,27,3.27,RU,scattered clouds
437,Katangli,RU,51.7102,143.2326,26.46,100,4.07,RU,light snow
438,Boulsa,BF,12.6675,-0.5758,71.56,0,9.69,BF,clear sky
439,Vesyegonsk,RU,58.664,37.2604,27.55,98,8.14,RU,overcast clouds
440,San Antonio,US,29.4241,-98.4936,61.59,0,6.91,US,clear sky
441,Priladozhskiy,RU,59.85,31.4833,32.14,100,10.02,RU,overcast clouds
442,Riyadh,SA,24.6877,46.7219,59.14,0,11.63,SA,clear sky
443,Zhanakorgan,KZ,43.9098,67.2495,34.57,80,8.25,KZ,broken clouds
444,Moussoro,TD,13.6408,16.4901,59.25,1,17.38,TD,clear sky
445,Lieksa,FI,63.3167,30.0167,19.45,99,9.06,FI,overcast clouds
446,Lokoja,NG,7.8024,6.743,75.65,98,4.12,NG,overcast clouds
447,Touros,BR,-5.1989,-35.4608,79.7,9,9.8,BR,clear sky
448,Kawalu,ID,-7.3817,108.2082,80.55,100,1.3,ID,overcast clouds
449,Khandbari,NP,27.3747,87.2039,53.83,60,0.18,NP,broken clouds
450,Alofi,NU,-19.0595,-169.9187,85.89,2,12.66,NU,clear sky
451,Makambako,TZ,-8.8453,34.823,57.9,100,2.24,TZ,overcast clouds
452,Portland,US,45.5234,-122.6762,49.6,75,8.05,US,broken clouds
453,Myingyan,MM,21.4667,95.3833,73.85,2,3.87,MM,clear sky
454,Rocha,UY,-34.4833,-54.3333,63.61,0,6.22,UY,clear sky
455,Padang,ID,-0.9492,100.3543,80.65,100,0.76,ID,overcast clouds
456,Ketchikan,US,55.3422,-131.6461,39.18,40,0.0,US,scattered clouds
457,Novominskaya,RU,46.3163,38.9586,39.87,100,8.97,RU,overcast clouds
458,La Ronge,CA,55.1001,-105.2842,-3.75,0,10.36,CA,clear sky
459,Pasaje,EC,-3.3333,-79.8167,78.87,98,0.74,EC,overcast clouds
460,Sagua De Tanamo,CU,20.5819,-75.2414,71.82,3,2.55,CU,clear sky
461,Umm Lajj,SA,25.0213,37.2685,59.9,0,11.74,SA,clear sky
462,Yulara,AU,-25.2406,130.9889,85.84,0,11.5,AU,clear sky
463,Rosita,NI,13.9268,-84.4032,71.38,27,3.0,NI,scattered clouds
464,Lincoln,US,40.8,-96.667,54.84,100,14.97,US,overcast clouds
465,Banda Aceh,ID,5.5577,95.3222,83.07,30,2.93,ID,scattered clouds
466,Plettenberg Bay,ZA,-34.0527,23.3716,62.76,10,2.64,ZA,clear sky
467,Ampanihy,MG,-24.7,44.75,73.4,100,8.7,MG,overcast clouds
468,Conde,BR,-7.2597,-34.9075,80.06,40,4.61,BR,scattered clouds
469,Abu Dhabi,AE,24.4667,54.3667,63.97,0,2.3,AE,clear sky
470,Wuan,CN,31.6836,112.0044,49.23,92,7.67,CN,overcast clouds
471,Kalmunai,LK,7.4167,81.8167,77.23,98,3.49,LK,very heavy rain
472,Iquitos,PE,-3.7481,-73.2472,77.04,40,0.0,PE,scattered clouds
473,Pacifica,US,37.6138,-122.4869,69.53,0,12.66,US,clear sky
474,Kjopsvik,NO,68.097,16.3742,31.17,100,7.47,NO,light snow
475,Gat,IL,31.61,34.7642,51.4,30,1.41,IL,scattered clouds
476,Saint-Joseph,RE,-21.3667,55.6167,73.78,14,3.31,RE,few clouds
477,Douglas,US,41.3,-96.167,54.7,100,19.57,US,overcast clouds
478,Howard,US,39.2504,-76.933,46.83,73,4.38,US,broken clouds
479,Jardim,BR,-21.4803,-56.1381,71.4,0,3.44,BR,clear sky
480,Bichena,ET,10.45,38.2,56.43,87,1.54,ET,overcast clouds
481,Pandan,PH,14.0453,124.1694,80.6,96,13.67,PH,overcast clouds
482,Omboue,GA,-1.5746,9.2618,77.25,98,4.76,GA,overcast clouds
483,Maxixe,MZ,-23.8597,35.3472,72.0,0,5.44,MZ,clear sky
484,Sao Joao Da Barra,BR,-21.6403,-41.0511,71.64,100,6.93,BR,light rain
485,Puerto Madryn,AR,-42.7692,-65.0385,60.08,0,16.31,AR,clear sky
486,Panama City,PA,8.9936,-79.5197,79.18,20,9.22,PA,few clouds
487,Matara,LK,5.9485,80.5353,78.76,64,5.14,LK,broken clouds
488,Dakar,SN,14.6937,-17.4441,85.08,47,17.85,SN,scattered clouds
489,Oropoli,HN,13.8167,-86.8167,76.1,9,4.25,HN,clear sky
490,Ahipara,NZ,-35.1667,173.1667,77.97,63,10.49,NZ,broken clouds
491,Qaqortoq,GL,60.7167,-46.0333,18.1,92,6.93,GL,overcast clouds
492,Paita,PE,-5.0892,-81.1144,73.35,98,8.84,PE,overcast clouds
493,Nome,US,64.5011,-165.4064,-9.33,0,0.0,US,clear sky
494,Markala,ML,13.7021,-6.0659,69.31,1,14.2,ML,clear sky
495,Baker City,US,44.7749,-117.8344,42.82,66,1.7,US,broken clouds
496,Huarmey,PE,-10.0681,-78.1522,71.44,100,5.84,PE,overcast clouds
497,Fredericton,CA,45.9454,-66.6656,37.36,100,9.22,CA,overcast clouds
498,Zunyi,CN,27.6867,106.9072,37.92,100,1.12,CN,overcast clouds
499,Rosetta,EG,31.4044,30.4164,49.82,99,6.44,EG,overcast clouds
500,Anchorage,US,61.2181,-149.9003,31.21,0,17.27,US,clear sky
501,Dinar,TR,38.065,30.1656,28.18,3,5.1,TR,clear sky
502,El Jicaro,GT,14.9167,-89.9,68.68,24,3.69,GT,few clouds
503,Deder,ET,9.3167,41.45,52.92,4,3.74,ET,clear sky
504,Hasaki,JP,35.7333,140.8333,43.29,100,23.2,JP,light rain
505,Mayumba,GA,-3.432,10.6554,76.6,60,6.73,GA,light rain
506,Bargi,IN,22.9833,79.8667,52.57,2,4.21,IN,clear sky
507,Hailar,CN,49.2,119.7,1.99,100,7.7,CN,overcast clouds
508,Miraflores,MX,19.2167,-98.8083,59.04,4,4.16,MX,clear sky
509,Sulecin,PL,52.4443,15.1168,39.72,100,6.49,PL,overcast clouds
510,Villa Carlos Paz,AR,-31.4241,-64.4978,70.05,100,4.0,AR,overcast clouds
511,San Vicente,AR,-26.6167,-54.1333,68.34,2,2.39,AR,clear sky
512,Madhipura,IN,25.9167,86.7833,61.9,0,10.54,IN,clear sky
513,Podyuga,RU,61.095,40.8647,25.61,100,5.14,RU,overcast clouds
514,Isangel,VU,-19.55,169.2667,86.11,75,11.5,VU,broken clouds
515,Mufumbwe,ZM,-13.6833,24.8,62.15,100,3.83,ZM,light rain
516,Hami,CN,42.8,93.45,26.62,100,7.54,CN,overcast clouds
517,Nioro,GM,13.35,-15.75,79.43,5,10.98,GM,clear sky
518,Kidal,ML,18.4411,1.4078,64.71,0,9.24,ML,clear sky
519,Waipawa,NZ,-41.4122,175.5153,66.94,100,6.4,NZ,overcast clouds
520,Cricau,RO,46.1833,23.5667,25.36,9,2.86,RO,clear sky
521,Mindelo,CV,16.8901,-24.9804,72.95,100,16.11,CV,overcast clouds
522,Usinsk,RU,65.9939,57.5281,23.14,100,21.7,RU,overcast clouds
523,Waycross,US,31.2136,-82.354,48.67,0,0.0,US,clear sky
524,Ulaanbaatar,MN,47.9077,106.8832,-12.87,0,4.47,MN,clear sky
525,Ndele,CF,8.4109,20.6473,68.49,26,5.26,CF,scattered clouds
526,Ust-Barguzin,RU,53.45,108.9833,-5.26,100,3.22,RU,overcast clouds
527,Mumbwa,ZM,-14.9783,27.0619,62.58,100,3.96,ZM,overcast clouds
528,Odweyne,SO,9.4092,45.064,57.33,0,4.38,SO,clear sky
529,Sombrio,BR,-29.1139,-49.6167,73.94,31,7.0,BR,scattered clouds
530,Kargasok,RU,59.0556,80.8572,-20.79,27,2.01,RU,scattered clouds
531,Lakota,CI,5.8528,-5.6883,70.65,46,2.06,CI,scattered clouds
532,Shirokiy,RU,49.758,129.523,8.49,100,4.85,RU,overcast clouds
533,Baherden,TM,38.4362,57.4316,50.5,100,11.27,TM,overcast clouds
534,Turukhansk,RU,65.8167,87.9833,-25.1,9,4.34,RU,clear sky
535,Dali,CN,25.7,100.1833,51.06,14,4.5,CN,few clouds
536,Westport,US,41.1415,-73.3579,46.38,0,6.91,US,clear sky
537,Cairns,AU,-16.9167,145.7667,91.11,25,8.05,AU,scattered clouds
538,Caravelas,BR,-17.7125,-39.2481,74.86,5,5.03,BR,clear sky
539,Newport,GB,51.5877,-2.9984,40.86,2,4.88,GB,clear sky
540,Grande Prairie,CA,55.1667,-118.8027,39.38,20,20.71,CA,few clouds
541,Manono,CD,-7.3,27.4167,67.05,100,3.91,CD,overcast clouds
542,Yurimaguas,PE,-5.9,-76.0833,72.41,84,2.01,PE,broken clouds
543,Vanderhoof,CA,54.0166,-124.0198,32.27,6,4.94,CA,clear sky
544,Erdaojiang,CN,41.7764,126.0319,28.76,100,6.17,CN,overcast clouds
545,Guanica,PR,17.9716,-66.908,77.05,5,1.99,PR,clear sky
546,Roseburg,US,43.2165,-123.3417,53.51,0,0.0,US,clear sky
547,Winslow,US,35.0242,-110.6974,47.97,0,6.91,US,clear sky
548,Moree,AU,-29.4667,149.85,93.22,0,12.66,AU,clear sky
549,Guerrero Negro,MX,27.9769,-114.0611,64.63,0,4.92,MX,clear sky
550,Korla,CN,41.7597,86.1469,28.42,18,5.26,CN,few clouds
551,La Peca,PE,-5.6111,-78.435,67.46,82,2.57,PE,broken clouds
552,Kashan,IR,33.9831,51.4364,47.79,0,2.3,IR,clear sky
553,Verkhoturye,RU,58.8627,60.8054,8.62,100,11.63,RU,overcast clouds
554,Komsomolskiy,UZ,40.4272,71.7189,33.22,100,2.3,UZ,overcast clouds
555,Abu Kamal,SY,34.4506,40.9171,47.61,52,9.57,SY,broken clouds
556,Pangody,RU,65.85,74.4859,-1.16,28,15.7,RU,scattered clouds
557,Half Moon Bay,US,37.4636,-122.4286,69.71,0,12.66,US,clear sky
558,Vieste,IT,41.8825,16.175,39.7,1,4.38,IT,clear sky
559,Enumclaw,US,47.2043,-121.9915,45.99,10,1.01,US,clear sky
560,Saint-Georges,GD,12.0564,-61.7485,77.4,2,16.8,GD,clear sky
561,Vestmanna,FO,62.1564,-7.1664,34.72,40,19.57,FO,scattered clouds
562,Coruche,PT,38.9595,-8.5252,56.91,98,5.48,PT,overcast clouds
563,Cuicatlan,MX,17.8,-96.9667,64.74,90,2.68,MX,overcast clouds
564,Kamenka,RU,51.3223,42.7678,30.74,100,10.76,RU,overcast clouds
565,Aliwal North,ZA,-30.6937,26.7114,63.36,0,1.14,ZA,clear sky
566,Natal,BR,-5.795,-35.2094,80.82,20,5.75,BR,few clouds
567,San Cristobal,VE,7.7669,-72.225,71.78,84,1.54,VE,broken clouds
568,Surt,LY,31.2089,16.5887,57.51,100,5.53,LY,overcast clouds
569,Banjar,ID,-8.19,114.9675,82.26,99,2.91,ID,overcast clouds
570,Kampot,KH,10.6167,104.1833,84.25,100,4.38,KH,overcast clouds
571,Pinsk,BY,52.1229,26.0951,41.34,100,15.08,BY,overcast clouds
572,Sampit,ID,-2.5333,112.95,81.01,100,2.66,ID,overcast clouds
573,Gazojak,TM,41.1875,61.4036,46.94,100,5.82,TM,overcast clouds
574,Sortland,NO,68.6949,15.4162,26.78,100,12.55,NO,snow
575,Kahramanmaras,TR,38.0,37.0,25.43,82,4.05,TR,broken clouds
576,Veraval,IN,20.9,70.3667,68.77,33,15.88,IN,scattered clouds
577,Ca Mau,VN,9.1769,105.15,87.58,100,15.73,VN,overcast clouds
578,Istmina,CO,5.1605,-76.684,78.6,100,2.06,CO,overcast clouds
579,Ballina,AU,-28.8667,153.5667,82.78,75,17.27,AU,light rain
580,Karakol,KG,42.4907,78.3936,15.28,51,6.26,KG,broken clouds
581,Kamina,CD,-8.7386,24.9906,63.52,100,0.87,CD,overcast clouds
582,Evensk,RU,61.95,159.2333,-5.69,42,2.08,RU,scattered clouds
583,Yekaterinovka,RU,52.0508,44.3451,28.24,100,11.54,RU,overcast clouds
584,Megion,RU,61.0296,76.1136,-9.38,37,7.4,RU,scattered clouds
585,Buin,CL,-33.7333,-70.75,69.73,6,2.35,CL,clear sky
586,Buala,SB,-8.145,159.5921,82.8,80,11.27,SB,moderate rain
587,Pindwara,IN,24.8,73.0667,58.77,0,2.84,IN,clear sky
588,Nyurba,RU,63.2842,118.3319,-18.04,89,4.47,RU,overcast clouds
589,Arona,ES,28.0996,-16.681,68.31,0,9.22,ES,clear sky
590,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,78.73,100,7.72,BR,overcast clouds
591,Yenagoa,NG,4.9247,6.2642,75.33,64,2.53,NG,broken clouds
592,Kutum,SD,14.2,24.6667,48.99,0,7.4,SD,clear sky
593,Waw,SS,7.7029,27.9953,76.23,94,7.63,SS,overcast clouds
594,Chicama,PE,-7.8447,-79.1469,68.54,98,4.38,PE,overcast clouds
595,Labuhan,ID,-6.8844,112.2051,81.3,100,5.28,ID,overcast clouds
596,Portalegre,PT,39.2938,-7.4312,42.93,100,2.95,PT,overcast clouds
597,Baffa,PK,34.4378,73.2194,42.89,0,5.97,PK,clear sky
598,Talnakh,RU,69.4865,88.3972,-0.8,22,12.15,RU,few clouds
599,Hervey Bay,AU,-25.2986,152.8535,87.04,0,22.64,AU,clear sky
600,Guiberoua,CI,6.2392,-6.1727,69.78,18,1.5,CI,few clouds
601,Payo,ID,-3.7508,103.6372,77.54,100,2.04,ID,overcast clouds
602,Las Palmas,ES,28.4204,-14.0131,63.39,22,4.61,ES,few clouds
603,Boali,CF,4.8005,18.1275,73.27,3,3.0,CF,clear sky
604,Colquiri,BO,-17.4167,-67.1333,39.0,70,5.48,BO,broken clouds
605,Kumluca,TR,36.3703,30.2869,42.67,0,3.4,TR,clear sky
606,Nha Trang,VN,12.25,109.1833,82.4,92,7.81,VN,overcast clouds
607,Asosa,ET,10.0667,34.5333,65.17,20,6.44,ET,few clouds
608,Goure,NE,13.9835,10.2704,58.15,4,9.15,NE,clear sky
609,Erenhot,CN,43.6475,111.9767,5.58,100,4.16,CN,overcast clouds
610,Pareora,NZ,-44.4871,171.2132,68.18,96,8.88,NZ,overcast clouds
611,Taos,US,36.4072,-105.5731,39.22,0,4.61,US,clear sky
612,Benghazi,LY,32.1167,20.0667,53.96,0,7.83,LY,clear sky
613,Tarakan,ID,3.3,117.6333,80.1,100,3.44,ID,overcast clouds
614,Lat Yao,TH,15.751,99.7893,87.28,69,1.99,TH,broken clouds
615,Todi,IT,42.7799,12.4046,43.29,0,2.48,IT,clear sky
616,Vetlanda,SE,57.4289,15.0776,35.62,76,8.08,SE,broken clouds
617,Bari Sadri,IN,24.4167,74.4667,46.74,0,6.35,IN,clear sky
618,Burnie,AU,-41.0667,145.9167,72.95,0,9.01,AU,clear sky
619,Chilca,PE,-12.5211,-76.7372,73.08,85,4.0,PE,overcast clouds
620,Kalispell,US,48.1958,-114.3129,46.44,0,4.61,US,clear sky
621,Hacari,CO,8.3233,-73.1489,63.3,45,2.37,CO,scattered clouds
622,Sena Madureira,BR,-9.0656,-68.6569,72.14,82,2.1,BR,broken clouds
623,Soyo,AO,-6.1349,12.3689,75.96,48,8.28,AO,scattered clouds
624,Kamiiso,JP,41.8167,140.65,32.38,20,4.61,JP,few clouds
625,High Level,CA,58.5169,-117.136,6.91,100,2.3,CA,snow
626,Makarska,HR,43.2969,17.0178,42.94,0,3.6,HR,clear sky
627,Fussen,DE,47.8739,12.1695,44.35,100,5.3,DE,overcast clouds
628,Lufilufi,WS,-13.8745,-171.5986,82.18,18,13.6,WS,light rain
629,Hirara,JP,24.8,125.2833,66.47,75,16.11,JP,broken clouds
630,Gumdag,TM,39.2061,54.5906,47.64,100,7.07,TM,overcast clouds
631,Deputatskiy,RU,69.3,139.9,-9.17,100,3.91,RU,overcast clouds
632,Yorkton,CA,51.2167,-102.4677,10.24,100,28.77,CA,overcast clouds
633,Huangchuan,CN,32.1272,115.0394,46.53,98,10.78,CN,overcast clouds
634,Asadabad,IR,34.7824,48.1185,34.45,99,4.34,IR,overcast clouds
635,Alyangula,AU,-13.8483,136.4192,91.27,40,11.5,AU,scattered clouds
636,Promyshlennovskiy,RU,55.4833,86.2,-5.03,35,3.47,RU,scattered clouds
637,Kenora,CA,49.8167,-94.4337,19.38,100,4.0,CA,mist
638,Port-Cartier,CA,50.0334,-66.8654,30.42,100,2.42,CA,light snow
639,Gondar,ET,12.6,37.4667,59.58,34,4.34,ET,scattered clouds
640,Padilla,CO,3.2204,-76.3139,71.17,100,1.21,CO,overcast clouds
641,Santiago Del Estero,AR,-27.7951,-64.2615,86.97,100,12.03,AR,overcast clouds
642,Shetpe,KZ,44.1667,52.1167,29.79,18,11.95,KZ,few clouds
643,Kimbe,PG,-5.5502,150.1429,84.99,68,6.11,PG,moderate rain
644,Whitecourt,CA,54.1502,-115.6855,38.44,100,6.91,CA,overcast clouds
645,San Jose,US,37.3394,-121.895,69.67,0,3.44,US,clear sky
646,Ust-Maya,RU,60.4167,134.5333,-13.27,99,3.2,RU,overcast clouds
647,Talakan,RU,50.3167,130.3667,10.56,100,2.15,RU,overcast clouds
648,Puerto Leguizamo,CO,-0.1934,-74.7819,72.52,69,0.78,CO,broken clouds
649,Great Yarmouth,GB,52.6083,1.7305,38.95,13,19.55,GB,few clouds
650,Ormara,PK,25.2088,64.6357,67.91,0,1.83,PK,clear sky
651,Asola,IT,45.2211,10.4136,49.44,100,1.21,IT,overcast clouds
652,Guarapari,BR,-20.6667,-40.4975,76.89,96,3.15,BR,overcast clouds
653,Port Keats,AU,-14.25,129.55,90.07,67,2.06,AU,broken clouds
654,Tambovka,RU,50.0969,128.0489,-7.49,100,8.39,RU,overcast clouds
655,Quesnel,CA,52.9999,-122.5029,37.9,0,3.44,CA,clear sky
656,Hanzhong,CN,33.0728,107.0303,46.83,100,1.48,CN,overcast clouds
657,Seymchan,RU,62.8833,152.4333,-27.53,94,1.45,RU,overcast clouds
658,Emba,KZ,48.8264,58.1442,27.25,100,7.0,KZ,snow
659,Nangong,CN,37.3581,115.3744,44.85,100,6.51,CN,overcast clouds
660,Kloulklubed,PW,7.0419,134.2556,84.7,100,18.21,PW,overcast clouds
661,Exu,BR,-7.5119,-39.7242,75.61,100,4.05,BR,overcast clouds
662,Denia,ES,38.8408,0.1057,48.74,68,1.99,ES,broken clouds
663,Medea,DZ,36.2642,2.7539,30.65,6,4.29,DZ,clear sky
664,Kologriv,RU,58.8275,44.3178,22.93,100,4.43,RU,light snow
665,Paraiso,CR,9.8383,-83.8656,67.06,76,4.32,CR,broken clouds
666,Hun,LY,29.1268,15.9477,47.35,4,6.22,LY,clear sky
667,Kihei,US,20.785,-156.4656,82.42,20,16.11,US,few clouds
668,Bowling Green,US,36.9903,-86.4436,46.33,0,0.0,US,clear sky
669,Jaguey Grande,CU,22.5269,-81.1286,72.25,13,5.17,CU,light rain
670,Kautokeino,NO,69.0125,23.0412,7.81,100,6.42,NO,overcast clouds
671,Buritis,BR,-15.6178,-46.4233,70.32,100,1.59,BR,overcast clouds
672,Lasa,IT,46.6166,10.7002,35.06,22,2.28,IT,few clouds
673,Bindura,ZW,-17.3019,31.3306,67.01,100,1.01,ZW,overcast clouds
674,Cabedelo,BR,-6.9811,-34.8339,81.27,18,10.65,BR,few clouds
675,Murten,CH,46.9283,7.1172,48.78,75,5.75,CH,broken clouds
676,Adela,PH,12.4416,120.9729,88.34,59,3.69,PH,broken clouds
677,Gunjur,GM,13.2019,-16.7339,75.27,0,6.91,GM,clear sky
678,Prince Rupert,CA,54.3161,-130.3201,38.89,0,5.75,CA,clear sky
679,Galesong,ID,-5.3166,119.3661,80.62,100,7.96,ID,moderate rain
